frame_idx,timestamp,capture_ms,yolov8_ms,yoloworld_ms,annotate_ms
3053,2026-06-02T17:06:14,59.912,58.518,118.916,6.425
3054,2026-06-02T17:06:14,60.376,48.986,121.161,5.409
3055,2026-06-02T17:06:14,3.058,54.394,124.586,5.855
3056,2026-06-02T17:06:15,3.866,58.391,119.911,5.734
3057,2026-06-02T17:06:15,3.216,54.988,123.318,6.240
3058,2026-06-02T17:06:15,10.935,48.565,123.909,5.890
3059,2026-06-02T17:06:15,3.116,50.521,120.880,5.490
3060,2026-06-02T17:06:15,69.182,53.654,123.948,5.571
3061,2026-06-02T17:06:15,9.961,43.863,128.199,5.312
3062,2026-06-02T17:06:16,3.244,52.677,126.636,5.372
3063,2026-06-02T17:06:16,9.806,52.734,125.298,5.899
3064,2026-06-02T17:06:16,3.287,49.595,130.611,6.193
3065,2026-06-02T17:06:16,3.241,50.153,131.796,7.070
3066,2026-06-02T17:06:16,3.033,52.983,125.396,5.842
3067,2026-06-02T17:06:17,98.232,58.204,123.169,5.225
3068,2026-06-02T17:06:17,7.610,47.809,126.876,6.131
3069,2026-06-02T17:06:17,32.602,48.520,121.084,5.923
3070,2026-06-02T17:06:17,3.405,49.795,131.926,5.981
3071,2026-06-02T17:06:17,103.569,48.744,129.766,5.779
3072,2026-06-02T17:06:18,3.026,52.832,129.714,5.650
3073,2026-06-02T17:06:18,3.090,53.143,116.868,6.325
3074,2026-06-02T17:06:18,16.972,51.009,114.447,5.476
3075,2026-06-02T17:06:19,3.573,53.498,119.004,5.547
3076,2026-06-02T17:06:21,1289.019,64.773,142.731,5.330
3077,2026-06-02T17:06:21,3.538,52.901,130.297,5.218
3078,2026-06-02T17:06:21,2.723,47.408,133.036,5.264
3079,2026-06-02T17:06:21,2.791,59.366,121.216,5.887
3080,2026-06-02T17:06:45,3.303,84.084,135.914,7.106
3081,2026-06-02T17:06:45,3.547,61.741,142.166,7.182
3082,2026-06-02T17:06:45,23.026,54.336,133.729,7.363
3083,2026-06-02T17:06:45,51.917,55.592,132.556,7.238
3084,2026-06-02T17:06:45,71.025,63.005,129.224,6.224
3085,2026-06-02T17:06:46,70.349,54.670,129.787,6.019
3086,2026-06-02T17:06:46,2.925,58.732,122.455,5.727
3087,2026-06-02T17:06:46,12.220,54.437,129.908,6.033
3088,2026-06-02T17:06:46,5.383,58.031,119.001,5.926
3089,2026-06-02T17:06:46,3.246,48.324,124.661,9.350
3090,2026-06-02T17:06:47,3.957,51.456,125.057,6.963
3091,2026-06-02T17:06:47,3.649,54.453,124.535,6.053
3092,2026-06-02T17:06:47,2.916,48.524,127.403,5.883
3093,2026-06-02T17:06:47,3.228,53.089,129.586,5.453
3094,2026-06-02T17:06:47,3.168,51.596,120.528,6.548
3095,2026-06-02T17:06:48,80.627,44.685,131.959,6.400
3096,2026-06-02T17:06:48,3.297,48.050,123.163,6.788
3097,2026-06-02T17:06:48,83.923,54.073,122.951,6.150
3098,2026-06-02T17:06:48,3.393,43.105,119.995,6.290
3099,2026-06-02T17:06:48,3.190,50.719,119.088,6.786
3100,2026-06-02T17:06:48,2.960,51.890,119.069,5.910
3101,2026-06-02T17:06:49,50.766,52.821,121.605,6.127
3102,2026-06-02T17:06:49,61.590,50.301,115.141,6.767
3103,2026-06-02T17:06:49,15.725,48.731,122.640,6.583
3104,2026-06-02T17:06:49,4.203,53.978,128.696,7.310
3105,2026-06-02T17:06:49,151.779,44.839,126.945,6.287
3106,2026-06-02T17:06:50,285.748,58.363,123.539,6.461
3107,2026-06-02T17:06:50,79.713,48.818,123.194,6.858
3108,2026-06-02T17:06:50,3.400,48.146,121.573,5.937
3109,2026-06-02T17:06:50,24.499,50.566,134.981,5.598
3110,2026-06-02T17:06:50,3.290,48.416,115.858,6.598
3111,2026-06-02T17:06:51,15.981,50.915,129.170,6.478
3112,2026-06-02T17:06:51,176.065,60.749,127.229,5.713
3113,2026-06-02T17:06:51,14.078,54.703,114.982,5.804
3114,2026-06-02T17:06:51,9.962,53.568,122.843,6.406
3115,2026-06-02T17:06:51,122.674,48.268,118.691,5.309
3116,2026-06-02T17:06:52,420.265,64.972,127.272,6.068
3117,2026-06-02T17:06:52,15.473,58.921,125.515,6.546
3118,2026-06-02T17:06:52,40.072,47.862,119.073,7.053
3119,2026-06-02T17:06:52,5.443,54.307,128.310,7.119
3120,2026-06-02T17:06:52,2.981,60.608,120.549,5.168
3121,2026-06-02T17:06:53,24.153,51.575,133.570,6.214
3122,2026-06-02T17:06:53,2.909,53.816,124.708,4.804
3123,2026-06-02T17:06:53,5.755,46.927,125.085,5.423
3124,2026-06-02T17:06:53,21.547,46.535,129.426,5.836
3125,2026-06-02T17:06:53,102.251,57.114,123.619,6.444
3126,2026-06-02T17:06:54,3.395,53.828,133.798,6.006
3127,2026-06-02T17:06:54,177.051,54.914,133.571,6.284
3128,2026-06-02T17:06:54,50.550,55.056,132.570,5.177
3129,2026-06-02T17:06:54,66.754,45.125,124.484,8.520
3130,2026-06-02T17:06:54,2.778,52.106,121.687,5.274
3131,2026-06-02T17:06:55,65.482,58.133,116.817,5.598
3132,2026-06-02T17:06:55,3.396,51.522,128.629,5.867
3133,2026-06-02T17:06:55,60.544,54.065,123.751,6.290
3134,2026-06-02T17:06:55,3.432,58.992,118.399,6.081
3135,2026-06-02T17:06:55,3.424,52.093,115.379,9.855
3136,2026-06-02T17:06:55,68.627,52.251,120.281,6.053
3137,2026-06-02T17:06:56,31.215,60.678,115.356,6.262
3138,2026-06-02T17:06:56,63.913,60.210,174.058,5.337
3139,2026-06-02T17:06:56,11.724,53.155,119.145,6.894
3140,2026-06-02T17:06:56,40.101,45.862,128.517,5.324
3141,2026-06-02T17:06:56,50.624,56.408,131.152,6.086
3142,2026-06-02T17:06:57,50.396,58.319,121.450,5.100
3143,2026-06-02T17:06:57,2.957,48.451,150.862,6.421
3144,2026-06-02T17:06:57,2.988,67.524,122.127,8.133
3145,2026-06-02T17:06:57,54.284,67.344,118.851,5.019
3146,2026-06-02T17:06:57,2.969,59.474,122.201,5.738
3147,2026-06-02T17:06:58,415.778,51.282,120.120,7.418
3148,2026-06-02T17:06:58,3.023,60.622,126.705,5.169
3149,2026-06-02T17:06:58,33.572,50.004,116.924,7.158
3150,2026-06-02T17:06:58,63.528,51.793,135.922,5.381
3151,2026-06-02T17:06:59,64.287,53.928,119.635,6.042
3152,2026-06-02T17:06:59,49.877,50.586,119.094,5.929
3153,2026-06-02T17:06:59,118.668,54.836,121.907,5.097
3154,2026-06-02T17:06:59,68.566,46.894,115.917,6.020
3155,2026-06-02T17:06:59,67.794,47.169,123.884,6.486
3156,2026-06-02T17:06:59,70.790,48.180,121.688,7.051
3157,2026-06-02T17:07:00,7.491,51.432,117.222,6.343
3158,2026-06-02T17:07:00,2.927,48.289,134.706,6.373
3159,2026-06-02T17:07:00,60.461,47.814,123.819,6.594
3160,2026-06-02T17:07:00,3.369,76.037,125.024,6.199
3161,2026-06-02T17:07:00,3.784,55.455,128.123,6.339
3162,2026-06-02T17:07:01,5.965,51.390,128.622,5.847
3163,2026-06-02T17:07:01,158.303,56.021,129.421,6.055
3164,2026-06-02T17:07:01,8.851,53.634,124.966,7.405
3165,2026-06-02T17:07:01,63.268,60.526,122.872,6.486
3166,2026-06-02T17:07:01,3.145,53.959,119.619,6.210
3167,2026-06-02T17:07:02,3.590,48.462,118.973,5.529
3168,2026-06-02T17:07:02,20.966,53.043,121.775,5.356
3169,2026-06-02T17:07:02,6.190,49.621,133.754,6.118
3170,2026-06-02T17:07:02,39.083,52.594,125.123,7.218
3171,2026-06-02T17:07:02,3.469,55.989,119.786,6.405
3172,2026-06-02T17:07:02,60.359,50.413,125.403,6.225
3173,2026-06-02T17:07:03,65.043,55.747,128.634,5.524
3174,2026-06-02T17:07:03,53.023,58.920,150.744,5.780
3175,2026-06-02T17:07:03,53.467,50.749,129.962,5.208
3176,2026-06-02T17:07:03,54.497,58.517,124.872,6.027
3177,2026-06-02T17:07:03,98.662,53.701,126.415,6.052
3178,2026-06-02T17:07:04,73.351,50.675,138.235,6.015
3179,2026-06-02T17:07:04,77.743,54.636,125.838,6.458
3180,2026-06-02T17:07:04,64.696,50.640,135.175,5.875
3181,2026-06-02T17:07:04,88.296,50.927,131.440,5.852
3182,2026-06-02T17:07:04,3.169,57.554,137.876,6.218
3183,2026-06-02T17:07:05,13.440,52.206,130.427,6.760
3184,2026-06-02T17:07:05,62.643,63.186,124.544,6.469
3185,2026-06-02T17:07:05,55.985,56.552,124.865,6.009
3186,2026-06-02T17:07:05,44.129,46.791,138.319,5.490
3187,2026-06-02T17:07:05,63.209,50.607,133.652,6.109
3188,2026-06-02T17:07:06,3.230,60.828,125.386,5.753
3189,2026-06-02T17:07:06,92.805,58.487,127.293,6.410
3190,2026-06-02T17:07:06,73.895,48.891,132.669,6.218
3191,2026-06-02T17:07:06,3.280,53.035,127.075,6.457
3192,2026-06-02T17:07:06,5.611,54.536,129.174,5.371
3193,2026-06-02T17:07:07,9.738,57.688,124.938,6.464
3194,2026-06-02T17:07:07,2.978,52.715,131.089,5.565
3195,2026-06-02T17:07:07,22.764,51.789,132.977,6.001
3196,2026-06-02T17:07:07,5.852,58.498,123.892,6.337
3197,2026-06-02T17:07:07,3.186,63.292,126.580,5.186
3198,2026-06-02T17:07:08,14.004,61.288,126.219,5.368
3199,2026-06-02T17:07:08,5.788,50.273,132.207,6.991
3200,2026-06-02T17:07:08,3.083,53.472,137.215,6.769
3201,2026-06-02T17:07:08,2.987,55.224,131.511,5.492
3202,2026-06-02T17:07:08,23.472,63.756,128.856,6.338
3203,2026-06-02T17:07:09,140.512,54.994,130.040,7.312
3204,2026-06-02T17:07:09,74.988,49.991,126.466,6.728
3205,2026-06-02T17:07:09,86.713,55.335,125.344,6.181
3206,2026-06-02T17:07:09,50.464,58.105,122.152,6.183
3207,2026-06-02T17:07:09,3.198,56.410,122.083,7.083
3208,2026-06-02T17:07:09,63.240,52.115,136.386,5.434
3209,2026-06-02T17:07:10,63.043,57.626,119.642,6.492
3210,2026-06-02T17:07:10,3.681,61.477,123.612,6.288
3211,2026-06-02T17:07:10,41.072,58.775,124.774,6.324
3212,2026-06-02T17:07:10,3.317,47.972,125.987,5.676
3213,2026-06-02T17:07:10,62.246,51.132,124.317,5.844
3214,2026-06-02T17:07:11,9.185,54.106,122.845,6.185
3215,2026-06-02T17:07:11,60.107,52.067,128.497,7.952
3216,2026-06-02T17:07:11,128.571,50.781,127.724,6.068
3217,2026-06-02T17:07:11,80.276,54.208,128.690,6.074
3218,2026-06-02T17:07:11,45.162,57.581,141.932,5.151
3219,2026-06-02T17:07:12,144.677,56.109,121.078,6.613
3220,2026-06-02T17:07:12,10.801,51.972,118.649,6.096
3221,2026-06-02T17:07:12,60.405,55.517,127.731,5.256
3222,2026-06-02T17:07:12,100.443,49.391,128.786,5.482
3223,2026-06-02T17:07:12,17.366,54.192,126.126,5.432
3224,2026-06-02T17:07:13,673.723,68.306,128.300,5.660
3225,2026-06-02T17:07:13,2.904,50.443,127.615,5.416
3226,2026-06-02T17:07:13,3.181,58.298,124.014,5.759
3227,2026-06-02T17:07:14,3.128,63.606,125.893,6.139
3228,2026-06-02T17:07:14,389.458,49.209,126.578,5.873
3229,2026-06-02T17:07:14,205.405,55.379,128.793,6.115
3230,2026-06-02T17:07:14,61.218,56.845,125.783,5.877
3231,2026-06-02T17:07:14,61.308,46.150,135.896,5.379
3232,2026-06-02T17:07:15,53.995,62.887,124.188,6.739
3233,2026-06-02T17:07:15,46.281,53.449,126.826,5.910
3234,2026-06-02T17:07:15,50.476,51.744,127.578,6.438
3235,2026-06-02T17:07:15,103.873,54.621,119.555,6.786
3236,2026-06-02T17:07:15,3.058,45.849,130.727,5.378
3237,2026-06-02T17:07:16,3.185,54.662,129.486,5.782
3238,2026-06-02T17:07:16,88.979,53.550,124.595,5.687
3239,2026-06-02T17:07:16,60.775,49.531,133.383,6.097
3240,2026-06-02T17:07:16,29.621,46.863,133.714,6.008
3241,2026-06-02T17:07:16,54.063,55.962,122.258,6.036
3242,2026-06-02T17:07:17,2.991,53.253,129.684,5.180
3243,2026-06-02T17:07:17,178.822,54.950,135.026,5.623
3244,2026-06-02T17:07:17,3.195,52.048,124.484,5.685
3245,2026-06-02T17:07:17,61.360,53.128,134.433,5.301
3246,2026-06-02T17:07:17,68.534,52.862,128.816,6.008
3247,2026-06-02T17:07:17,3.040,49.465,123.147,6.265
3248,2026-06-02T17:07:18,35.571,54.341,130.253,6.449
3249,2026-06-02T17:07:18,2.944,53.489,127.894,7.868
3250,2026-06-02T17:07:18,44.224,48.139,128.939,5.752
3251,2026-06-02T17:07:18,3.025,52.685,138.846,5.854
3252,2026-06-02T17:07:19,74.884,52.294,114.328,5.996
3253,2026-06-02T17:07:19,54.940,49.150,138.311,5.629
3254,2026-06-02T17:07:19,3.105,49.894,121.490,6.958
3255,2026-06-02T17:07:19,3.001,54.722,133.381,6.223
3256,2026-06-02T17:07:19,19.171,55.275,125.438,6.085
3257,2026-06-02T17:07:19,259.149,54.101,129.978,6.201
3258,2026-06-02T17:07:20,73.406,50.334,135.814,6.495
3259,2026-06-02T17:07:20,19.630,51.968,132.317,7.019
3260,2026-06-02T17:07:20,55.375,58.665,117.994,6.241
3261,2026-06-02T17:07:20,3.297,57.639,126.186,6.392
3262,2026-06-02T17:07:21,2.940,51.912,133.113,5.822
3263,2026-06-02T17:07:21,15.167,59.502,136.930,6.409
3264,2026-06-02T17:07:21,16.838,50.615,123.952,6.602
3265,2026-06-02T17:07:21,3.535,63.368,149.437,6.101
3266,2026-06-02T17:07:22,3.169,47.701,118.678,6.116
3267,2026-06-02T17:07:22,228.534,49.138,124.506,5.873
3268,2026-06-02T17:07:22,124.684,59.517,132.713,5.521
3269,2026-06-02T17:07:22,3.530,56.094,130.020,6.622
3270,2026-06-02T17:07:22,3.502,56.897,128.672,6.440
3271,2026-06-02T17:07:23,3.334,51.480,124.965,5.395
3272,2026-06-02T17:07:23,58.648,60.835,125.878,5.822
3273,2026-06-02T17:07:23,4.030,54.247,125.417,5.417
3274,2026-06-02T17:07:23,30.806,54.748,124.007,5.792
3275,2026-06-02T17:07:23,3.280,51.941,113.493,5.436
3276,2026-06-02T17:07:24,2.922,53.863,127.660,5.759
3277,2026-06-02T17:07:24,3.112,52.729,130.801,6.783
3278,2026-06-02T17:07:24,69.830,50.557,142.141,5.065
3279,2026-06-02T17:07:24,20.922,53.982,113.963,13.654
3280,2026-06-02T17:07:24,6.848,51.259,127.847,6.126
3281,2026-06-02T17:07:25,41.323,54.684,127.013,6.110
3282,2026-06-02T17:07:25,8.903,52.976,114.050,5.104
3283,2026-06-02T17:07:25,3.049,50.824,110.431,6.115
3284,2026-06-02T17:07:25,14.427,51.760,122.273,5.480
3285,2026-06-02T17:07:25,3.661,50.725,125.354,6.835
3286,2026-06-02T17:07:26,2.956,60.412,137.693,5.879
3287,2026-06-02T17:07:26,2.910,47.055,140.182,6.478
3288,2026-06-02T17:07:26,3.217,43.858,117.264,5.492
3289,2026-06-02T17:07:26,3.230,54.300,118.042,6.761
3290,2026-06-02T17:07:26,3.235,48.125,116.664,5.809
3291,2026-06-02T17:07:27,3.292,48.261,129.024,5.691
3292,2026-06-02T17:07:27,3.615,53.851,117.087,5.653
3293,2026-06-02T17:07:27,107.244,54.498,125.807,5.813
3294,2026-06-02T17:07:27,7.121,49.976,124.670,6.088
3295,2026-06-02T17:07:27,19.142,55.956,116.649,5.683
3296,2026-06-02T17:07:28,3.250,51.619,128.253,5.537
3297,2026-06-02T17:07:28,7.740,48.366,111.198,5.558
3298,2026-06-02T17:07:28,3.588,50.462,119.776,5.760
3299,2026-06-02T17:07:28,15.291,49.270,124.299,5.882
3300,2026-06-02T17:07:28,2.904,50.838,122.205,5.156
3301,2026-06-02T17:07:28,2.808,55.070,117.593,5.824
3302,2026-06-02T17:07:29,4.340,52.279,128.304,5.334
3303,2026-06-02T17:07:29,2.873,47.062,122.431,4.925
3304,2026-06-02T17:07:29,3.110,51.425,123.200,5.968
3305,2026-06-02T17:07:29,2.829,58.964,122.975,7.691
3306,2026-06-02T17:07:29,24.601,51.646,112.383,5.373
3307,2026-06-02T17:07:30,14.085,48.448,114.129,5.652
3308,2026-06-02T17:07:30,3.311,48.729,119.640,6.763
3309,2026-06-02T17:07:30,4.194,49.927,125.952,8.159
3310,2026-06-02T17:07:30,2.881,52.094,123.909,6.005
3311,2026-06-02T17:07:30,3.358,51.533,123.339,7.599
3312,2026-06-02T17:07:31,3.165,51.744,120.633,6.758
3313,2026-06-02T17:07:31,11.464,47.038,120.036,5.774
3314,2026-06-02T17:07:31,2.726,44.782,123.479,7.776
3315,2026-06-02T17:07:31,16.823,51.452,124.953,5.759
3316,2026-06-02T17:07:31,270.673,50.197,117.910,6.169
3317,2026-06-02T17:07:31,12.893,47.444,116.066,6.559
3318,2026-06-02T17:07:32,3.275,50.377,127.100,7.663
3319,2026-06-02T17:07:32,48.348,49.932,112.653,8.193
3320,2026-06-02T17:07:32,2.777,46.735,125.844,6.155
3321,2026-06-02T17:07:32,3.046,50.649,118.216,7.426
3322,2026-06-02T17:07:33,302.514,49.417,112.311,7.472
3323,2026-06-02T17:07:33,3.159,48.892,119.793,6.345
3324,2026-06-02T17:07:33,2.793,47.139,124.856,7.712
3325,2026-06-02T17:07:33,22.681,49.326,113.835,6.362
3326,2026-06-02T17:07:34,666.007,70.455,138.528,6.141
3327,2026-06-02T17:07:34,22.547,46.162,119.268,5.930
3328,2026-06-02T17:07:37,2752.070,60.026,125.931,7.031
3329,2026-06-02T17:07:37,817.957,88.146,132.585,7.427
3330,2026-06-02T17:07:38,3.811,55.651,128.029,6.081
3331,2026-06-02T17:07:53,42.488,120.365,147.609,6.293
3332,2026-06-02T17:07:53,61.425,55.350,128.729,6.924
3333,2026-06-02T17:07:54,223.803,58.583,129.973,6.983
3334,2026-06-02T17:07:54,55.658,61.603,134.307,5.594
3335,2026-06-02T17:07:54,2.947,52.427,124.112,6.316
3336,2026-06-02T17:07:54,3.241,52.856,124.562,6.028
3337,2026-06-02T17:07:54,3.273,52.653,119.321,5.575
3338,2026-06-02T17:07:55,3.023,48.835,127.522,5.153
3339,2026-06-02T17:07:55,7.472,50.251,128.286,5.264
3340,2026-06-02T17:07:55,5.859,46.914,132.078,6.057
3341,2026-06-02T17:07:55,25.292,57.847,125.266,5.883
3342,2026-06-02T17:07:55,16.761,56.804,121.951,4.927
3343,2026-06-02T17:07:56,2.953,56.759,127.871,5.444
3344,2026-06-02T17:07:56,2.802,50.833,124.521,6.060
3345,2026-06-02T17:07:56,3.070,53.068,119.979,7.480
3346,2026-06-02T17:07:56,3.058,56.073,130.351,6.635
3347,2026-06-02T17:07:56,3.181,50.255,122.036,5.283
3348,2026-06-02T17:07:57,3.206,52.559,129.443,5.582
3349,2026-06-02T17:07:57,9.797,51.068,122.177,7.326
3350,2026-06-02T17:07:57,2.934,51.286,130.904,6.844
3351,2026-06-02T17:07:57,3.230,52.485,128.838,6.245
3352,2026-06-02T17:07:57,98.667,57.213,122.713,5.436
3353,2026-06-02T17:07:58,84.693,56.417,131.802,5.745
3354,2026-06-02T17:07:58,6.955,54.631,127.999,5.165
3355,2026-06-02T17:07:58,79.048,52.230,132.871,6.109
3356,2026-06-02T17:07:58,3.028,57.291,128.521,5.283
3357,2026-06-02T17:07:58,3.857,53.220,129.487,5.326
3358,2026-06-02T17:07:58,3.299,48.474,119.537,5.187
3359,2026-06-02T17:07:59,3.348,47.907,120.788,6.168
3360,2026-06-02T17:07:59,2.999,54.415,121.844,5.957
3361,2026-06-02T17:07:59,55.683,51.420,124.096,5.680
3362,2026-06-02T17:07:59,42.123,53.068,123.058,6.084
3363,2026-06-02T17:07:59,41.379,56.163,126.196,5.747
3364,2026-06-02T17:08:00,3.083,47.667,121.632,5.740
3365,2026-06-02T17:08:00,3.375,47.709,116.528,6.427
3366,2026-06-02T17:08:00,25.832,60.008,119.678,5.789
3367,2026-06-02T17:08:00,67.218,53.790,126.739,5.675
3368,2026-06-02T17:08:00,70.525,61.568,122.299,5.404
3369,2026-06-02T17:08:01,3.085,54.877,121.553,6.079
3370,2026-06-02T17:08:01,53.854,58.680,119.045,8.211
3371,2026-06-02T17:08:01,3.024,54.838,123.333,5.591
3372,2026-06-02T17:08:01,3.285,50.887,120.911,5.725
3373,2026-06-02T17:08:01,2.925,55.867,130.137,5.775
3374,2026-06-02T17:08:01,3.606,52.577,119.026,5.766
3375,2026-06-02T17:08:02,14.926,52.425,134.728,10.143
3376,2026-06-02T17:08:02,2.978,45.992,123.302,5.557
3377,2026-06-02T17:08:02,132.493,46.406,128.608,6.008
3378,2026-06-02T17:08:02,3.125,68.709,119.662,7.038
3379,2026-06-02T17:08:02,3.408,55.356,118.666,6.217
3380,2026-06-02T17:08:03,64.859,52.378,123.199,6.921
3381,2026-06-02T17:08:03,2.959,51.813,121.805,5.486
3382,2026-06-02T17:08:03,3.336,56.007,121.304,6.029
3383,2026-06-02T17:08:03,3.079,46.292,122.013,6.812
3384,2026-06-02T17:08:03,3.155,68.070,124.226,6.444
3385,2026-06-02T17:08:04,25.922,49.627,125.754,6.881
3386,2026-06-02T17:08:04,3.194,50.500,127.489,7.561
3387,2026-06-02T17:08:04,3.123,47.901,124.126,6.298
3388,2026-06-02T17:08:04,27.158,51.839,122.480,6.632
3389,2026-06-02T17:08:04,3.133,51.648,124.121,5.500
3390,2026-06-02T17:08:04,3.154,52.280,113.305,6.285
3391,2026-06-02T17:08:05,3.511,43.943,116.811,6.576
3392,2026-06-02T17:08:05,180.125,50.641,127.270,5.963
3393,2026-06-02T17:08:05,3.107,55.014,121.532,5.734
3394,2026-06-02T17:08:05,3.037,46.854,117.814,6.314
3395,2026-06-02T17:08:05,86.009,51.663,137.157,6.651
3396,2026-06-02T17:08:06,53.278,47.774,122.896,5.692
3397,2026-06-02T17:08:06,3.299,54.422,129.162,6.075
3398,2026-06-02T17:08:06,3.001,52.955,118.641,5.401
3399,2026-06-02T17:08:06,179.390,45.366,127.882,6.149
3400,2026-06-02T17:08:06,3.195,57.007,121.620,7.019
3401,2026-06-02T17:08:06,3.122,64.307,116.659,6.436
3402,2026-06-02T17:08:07,3.430,45.800,115.990,6.536
3403,2026-06-02T17:08:07,325.657,59.968,125.055,6.395
3404,2026-06-02T17:08:07,104.893,49.829,126.276,8.068
3405,2026-06-02T17:08:07,3.416,46.605,129.897,7.399
3406,2026-06-02T17:08:08,3.403,57.341,124.651,5.603
3407,2026-06-02T17:08:08,3.394,46.231,130.174,5.619
3408,2026-06-02T17:08:08,3.102,50.627,124.067,5.490
3409,2026-06-02T17:08:08,2.939,55.093,126.198,5.572
3410,2026-06-02T17:08:08,22.202,53.335,125.932,6.002
3411,2026-06-02T17:08:09,5.888,44.913,133.885,6.933
3412,2026-06-02T17:08:09,3.134,53.532,122.213,8.902
3413,2026-06-02T17:08:09,3.101,55.578,120.393,6.799
3414,2026-06-02T17:08:09,3.284,55.703,119.906,7.050
3415,2026-06-02T17:08:09,36.765,51.203,123.135,6.510
3416,2026-06-02T17:08:09,23.868,51.865,127.368,6.575
3417,2026-06-02T17:08:10,3.439,51.421,123.214,6.263
3418,2026-06-02T17:08:10,2.904,62.954,117.448,6.043
3419,2026-06-02T17:08:10,3.236,50.257,124.355,6.137
3420,2026-06-02T17:08:10,147.807,48.322,124.951,7.095
3421,2026-06-02T17:08:10,3.153,46.723,122.777,6.349
3422,2026-06-02T17:08:11,12.509,58.311,118.435,8.346
3423,2026-06-02T17:08:11,3.188,52.055,127.869,6.848
3424,2026-06-02T17:08:11,11.331,50.675,124.966,7.915
3425,2026-06-02T17:08:11,68.691,57.980,125.377,8.147
3426,2026-06-02T17:08:11,73.973,53.749,123.524,7.022
3427,2026-06-02T17:08:12,3.377,51.354,132.367,6.854
3428,2026-06-02T17:08:12,3.142,46.191,125.746,6.612
3429,2026-06-02T17:08:12,66.612,49.951,116.586,5.554
3430,2026-06-02T17:08:12,3.151,47.883,123.491,6.363
3431,2026-06-02T17:08:12,56.665,49.698,123.071,6.630
3432,2026-06-02T17:08:12,3.521,55.361,124.560,6.201
3433,2026-06-02T17:08:13,3.794,54.616,114.866,7.018
3434,2026-06-02T17:08:13,136.792,47.764,121.851,6.969
3435,2026-06-02T17:08:13,60.214,49.337,128.943,8.726
3436,2026-06-02T17:08:13,2.898,57.146,125.456,5.991
3437,2026-06-02T17:08:13,3.051,51.780,121.191,6.908
3438,2026-06-02T17:08:14,48.423,44.603,125.770,8.657
3439,2026-06-02T17:08:14,3.367,60.828,121.477,6.515
3440,2026-06-02T17:08:14,3.071,46.865,120.352,9.009
3441,2026-06-02T17:08:14,3.070,53.936,124.080,6.313
3442,2026-06-02T17:08:14,5.841,58.897,123.345,6.632
3443,2026-06-02T17:08:14,43.487,47.045,133.117,6.007
3444,2026-06-02T17:08:15,18.845,51.957,128.161,5.937
3445,2026-06-02T17:08:15,69.831,49.416,117.346,6.602
3446,2026-06-02T17:08:15,29.885,49.845,114.329,5.414
3447,2026-06-02T17:08:15,38.679,52.213,124.871,5.820
3448,2026-06-02T17:08:15,3.110,42.639,120.063,5.255
3449,2026-06-02T17:08:16,37.033,50.843,123.613,5.990
3450,2026-06-02T17:08:16,67.855,63.605,117.340,6.343
3451,2026-06-02T17:08:16,106.624,53.408,124.094,5.378
3452,2026-06-02T17:08:16,25.965,49.832,128.895,5.825
3453,2026-06-02T17:08:16,5.012,51.747,119.981,5.977
3454,2026-06-02T17:08:16,71.277,51.268,125.960,5.181
3455,2026-06-02T17:08:17,3.006,49.548,124.276,6.367
3456,2026-06-02T17:08:17,27.984,62.616,121.027,5.857
3457,2026-06-02T17:08:17,2.874,52.419,122.944,5.491
3458,2026-06-02T17:08:17,6.427,52.518,116.854,5.864
3459,2026-06-02T17:08:17,3.178,50.791,115.719,5.834
3460,2026-06-02T17:08:18,3.148,53.523,117.791,6.746
3461,2026-06-02T17:08:18,13.357,48.158,125.931,5.768
3462,2026-06-02T17:08:18,3.242,48.990,118.177,5.922
3463,2026-06-02T17:08:18,38.015,49.203,124.663,6.500
3464,2026-06-02T17:08:18,30.483,52.249,122.154,7.133
3465,2026-06-02T17:08:19,51.617,57.564,125.856,7.179
3466,2026-06-02T17:08:19,3.054,52.873,120.717,6.864
3467,2026-06-02T17:08:19,82.773,56.717,117.410,6.786
3468,2026-06-02T17:08:19,11.138,47.005,120.861,6.938
3469,2026-06-02T17:08:19,3.197,57.425,116.941,6.844
3470,2026-06-02T17:08:20,3.006,49.016,116.384,9.217
3471,2026-06-02T17:08:20,3.381,48.958,120.617,6.541
3472,2026-06-02T17:08:20,2.918,55.098,122.052,7.644
